path_id,memory_path,no_memory_path,memory_path_length,no_memory_path_length,is_same
27592,Walt_Disney;Animation;Glass;Stained_glass;Art;Music;Musical_instrument;Piano,Walt_Disney;Animation;Motion_%28physics%29;Physics;WRONG_ANSWER,8,5,False
27593,Walt_Disney;United_States;Portugal,Walt_Disney;United_States;Portugal,3,3,True
27594,Walt_Disney;Animation;Motion_%28physics%29;Physics;Mathematics;Euclidean_geometry;Pythagorean_theorem,Walt_Disney;Animation;Motion_%28physics%29;Physics;Mathematics;Geometry;Pythagorean_theorem,7,7,False
27596,Walt_Whitman;United_States;American_Revolutionary_War;War_of_the_Spanish_Succession,Walt_Whitman;United_States;American_Revolutionary_War;War_of_the_Spanish_Succession,4,4,True
27597,Walter_Raleigh;Elizabeth_I_of_England;Netherlands;Belgium;Brussels,Walter_Raleigh;England;Belgium;Brussels,5,4,False
27598,Walter_Raleigh;England;Christianity;Judaism;Jew,Walter_Raleigh;England;Christianity;Jew,5,4,False
27599,Walter_Scott;Scotland;Middle_Ages;Albigensian_Crusade;First_Crusade;Crusades,Walter_Scott;Scotland;Middle_Ages;WRONG_ANSWER,6,4,False
27600,Walter_Scott;Scotland;British_Empire;Latin_America;Inca_Empire,Walter_Scott;Scotland;British_Empire;Latin_America;Inca_Empire,5,5,True
27601,Walter_Scott;Scotland;Music;Musical_instrument,Walter_Scott;Scotland;Music;Musical_instrument,4,4,True
27602,Walter_Scott;Novel;Fiction;Literature;Psychology;Statistics;Probability_theory,Walter_Scott;Scotland;Mathematics;Probability_theory,7,4,False
27603,Walter_Scott;Scotland;China;Beijing;Mao_Zedong;China;LOOP_DETECTED,Walter_Scott;Scotland;China;WRONG_ANSWER,7,4,False
27604,Walter_Scott;Scotland;British_Empire;Falkland_Islands;WRONG_ANSWER,Walter_Scott;Scotland;British_Empire;Falkland_Islands;WRONG_ANSWER,5,5,True
27605,War;Human_rights;Civil_rights;Democracy;Liberal_democracy;Cold_War;Soviet_Union;Mikhail_Gorbachev;Berlin_Wall;German_reunification;Germany;Austria;Hungary;Budapest;World_War_I;League_of_Nations;United_Nations;World_Health_Organization;AIDS,War;Human_rights;United_Nations;World_Health_Organization;AIDS,19,5,False
27606,War;Military_dictatorship;Cold_War;Soviet_Union;Arctic;Arctic_Ocean,War;Military_dictatorship;Cold_War;Soviet_Union;Arctic;Arctic_Ocean,6,6,True
27607,War;Nazism;Germany;Berlin,War;Nazism;Germany;Berlin,4,4,True
27608,War;Anthropology;Race;Ethnic_group,War;Anthropology;Race;Ethnic_group,4,4,True
27609,War;Ancient_Rome;Roman_Empire;Europe;European_Union;Euro,War;Market;Money;Euro,6,4,False
27610,War;Human_rights;International_human_rights_instruments;Convention_on_the_Rights_of_the_Child;United_Nations;International_Court_of_Justice;Law;International_law;League_of_Nations;Geneva;Switzerland;Austria;Vienna;Budapest;Computer_science;Information;Communication;Internet;World_Wide_Web;History_of_the_Internet;Tim_Berners-Lee;Computer;GNU,War;Game_theory;Computer_science;Computer_programming;Linux;GNU_Project;Richard_Stallman;GNU,23,8,False
27611,War;United_Nations;Human_rights,War;Human_rights,3,2,False
27614,War;Military_dictatorship;Cold_War;NATO;United_States;Computer;Microsoft_Windows,War;Military_dictatorship;Autocracy;Government;Corporation;United_States;Computer;Microsoft_Windows,7,8,False
27616,War;Ancient_Greece;Ancient_Rome;1st_century_BC;Roman_Empire;3rd_century;4th_century;5th_century;6th_century;7th_century;8th_century;9th_century;10th_century;11th_century;12th_century;13th_century;14th_century;15th_century;Renaissance;16th_century;17th_century;18th_century;19th_century;20th_century;21st_century;Tsunami;Wave,War;Weapon;Energy;Physics;Wave,27,5,False
27617,War_and_Peace;Leo_Tolstoy;Russia;Agriculture;Cotton,War_and_Peace;Leo_Tolstoy;Russia;Agriculture;Cotton,5,5,True
27618,War_and_Peace;Russia;Black_Sea;Mediterranean_Sea;Atlantic_Ocean;Caribbean_Sea;Gulf_of_Mexico,War_and_Peace;United_States;Florida;Gulf_of_Mexico,7,4,False
27620,War_and_Peace;Moscow;Europe;Italy;Ancient_Rome;Rome,War_and_Peace;Paris;Rome,6,3,False
27622,War_and_Peace;Russia;Europe;Slovakia;Slovenia,War_and_Peace;Russia;Europe;Slovenia,5,4,False
27623,War_and_Peace;Leo_Tolstoy;Russia;Earth;Solar_System,War_and_Peace;Russia;Earth;Solar_System,5,4,False
27625,War_in_Somalia_%282006%E2%80%93present%29;Somalia;East_Africa;Africa;Ethiopia;Addis_Ababa;African_Union;United_Nations;International_Court_of_Justice;The_Hague;Amsterdam;Baseball;Sport;Olympic_Games;Athletics_%28track_and_field%29;Sport;LOOP_DETECTED,War_in_Somalia_%282006%E2%80%93present%29;Somalia;East_Africa;Kenya;Africa;WRONG_ANSWER,17,6,False
27626,War_in_Somalia_%282006%E2%80%93present%29;Somalia;Chad;Lake_Chad,War_in_Somalia_%282006%E2%80%93present%29;Somalia;Chad;Lake_Chad,4,4,True
27628,War_of_the_League_of_Cambrai;Italy;Benito_Mussolini;Fascism,War_of_the_League_of_Cambrai;Italy;Benito_Mussolini;Fascism,4,4,True
27631,War_of_the_Spanish_Succession;Austria;Nazism;Adolf_Hitler,War_of_the_Spanish_Succession;Europe;Germany;Nazism;Nazi_Germany;Adolf_Hitler,4,6,False
27633,War_of_the_Spanish_Succession;England;Rugby_football;Australia;Australian_rules_football,War_of_the_Spanish_Succession;England;Football;Australian_rules_football,5,4,False
27635,War_of_the_Spanish_Succession;England;Acts_of_Union_1707;Scotland;United_Kingdom;Parliament_of_the_United_Kingdom;Democracy;Liberal_democracy;United_States;American_Revolutionary_War;British_Empire;United_States;LOOP_DETECTED,War_of_the_Spanish_Succession;North_America;United_States;United_States_Declaration_of_Independence,13,4,False
27638,Warren_G._Harding;League_of_Nations;Geneva,Warren_G._Harding;League_of_Nations;Geneva,3,3,True
27639,Warren_G._Harding;American_Civil_War;Slavery;Africa;Rwanda;Rwandan_Genocide,Warren_G._Harding;American_Civil_War;Slavery;Africa;Rwanda;Rwandan_Genocide,6,6,True
27641,Wars_of_the_Roses;England;Germany;Hamburg,Wars_of_the_Roses;England;Germany;Hamburg,4,4,True
27643,Wars_of_the_Roses;England;Middle_Ages;Music;Folk_music;Gregorian_chant;Medieval_music,Wars_of_the_Roses;England;Middle_Ages;Music;Folk_music;Gregorian_chant;Medieval_music,7,7,True
27647,Warsaw;WRONG_ANSWER,Warsaw;Capital;City;WRONG_ANSWER,2,4,False
27649,Warsaw;London;United_Kingdom;Great_Britain,Warsaw;London;United_Kingdom;Great_Britain,4,4,True
27652,Warsaw;United_States;Mississippi_River;Missouri_River,Warsaw;United_States;Missouri_River,4,3,False
27656,Wasabi;Japan;Asia,Wasabi;Japan;Asia,3,3,True
27657,Wasabi;Japan;Asia;Brunei,Wasabi;Japan;Asia;Brunei,4,4,True
27658,Wasabi;Japan;Space_exploration;Saturn_V;Apollo_11;Moon;Solar_System;Saturn;Cassini-Huygens,Wasabi;Japan;Space_exploration;Saturn_V;Apollo_11;Moon;Solar_System;Saturn;Cassini-Huygens,9,9,True
27659,Wasabi;Japan;Electronics,Wasabi;Japan;Electronics,3,3,True
27660,Wasabi;Japan;United_States;Music_of_the_United_States;American_popular_music;Bob_Dylan;Neil_Young,Wasabi;Japan;United_States;Music_of_the_United_States;American_popular_music;Folk_music;Bob_Dylan;Neil_Young,7,8,False
27661,Wasabi;Japan;Christianity;Pope,Wasabi;Japan;Christianity;Pope,4,4,True
27663,Wasabi;Japan;United_States;WRONG_ANSWER,Wasabi;Japan;United_States;WRONG_ANSWER,4,4,True
27664,Wasabi;Japan;Asia;Sri_Lanka;2004_Indian_Ocean_earthquake;Sri_Lanka;LOOP_DETECTED,Wasabi;Japan;Asia;Sri_Lanka;Sri_Lankan_Civil_War,7,5,False
27665,Wasabi;Japan;Nazi_Germany;The_Holocaust,Wasabi;Japan;World_War_II;The_Holocaust,4,4,False
27666,Washington%2C_D.C.;Belgium;Netherlands;Amsterdam,Washington%2C_D.C.;Belgium;Netherlands;Amsterdam,4,4,True
27667,Washington%2C_D.C.;20th_century;Cold_War;Nuclear_weapon;History_of_nuclear_weapons;Robert_Oppenheimer,Washington%2C_D.C.;United_States;Nuclear_weapon;History_of_nuclear_weapons;Robert_Oppenheimer,6,5,False
27668,Washington_Metro;Neoclassicism;WRONG_ANSWER,Washington_Metro;Neoclassicism;WRONG_ANSWER,3,3,True
27669,Washington_Metro;United_States_Congress;American_Civil_War;Charles_Sumner,Washington_Metro;United_States_Congress;American_Civil_War;Charles_Sumner,4,4,True
27670,Washington_Metro;London_Underground;World_War_II;United_Kingdom;Prime_Minister_of_the_United_Kingdom;Harold_Macmillan,Washington_Metro;London_Underground;The_Blitz;United_Kingdom;Prime_Minister_of_the_United_Kingdom;Harold_Macmillan,6,6,False
27671,Washington_Metro;New_York_City;United_States_Declaration_of_Independence;American_Revolutionary_War;George_Washington;Thomas_Jefferson;Abraham_Lincoln;American_Civil_War;WRONG_ANSWER,Washington_Metro;WRONG_ANSWER,9,2,False
27672,Washington_Metro;New_York_City;American_Revolutionary_War;George_Washington;Thomas_Jefferson;United_States_Declaration_of_Independence;Age_of_Enlightenment;Immanuel_Kant;Ethics;Philosophy;Aesthetics;Art;Abstract_art;Cubism;Painting;20th_century;Cold_War;Soviet_Union;Mikhail_Gorbachev;Berlin_Wall;German_reunification;Germany;Austria;Vienna;Wolfgang_Amadeus_Mozart;Music;Jazz;Billie_Holiday;WRONG_ANSWER,Washington_Metro;New_York_City;United_States;American_Civil_War;Slavery;Africa;WRONG_ANSWER,29,7,False
27681,Waste_management;Environmental_science;Ecology;Biodiversity;Africa;Ancient_Egypt,Waste_management;Environmental_science;Ecology;Agriculture;Egypt;Ancient_Egypt,6,6,False
27683,Waste_management;Recycling;Environmental_science;Law;International_law;United_Nations;International_Court_of_Justice;The_Hague;Netherlands;Amsterdam;Baruch_Spinoza;Philosophy;Ethics;Immanuel_Kant;Age_of_Enlightenment;Adam_Smith;David_Hume;Scotland;Edinburgh;Glasgow;Scotland;LOOP_DETECTED,Waste_management;Environmental_science;Chemistry;Chemical_element;Periodic_table;Lawrencium,22,6,False
27684,Waste_management;Recycling;Energy;Nuclear_fission;Neutron,Waste_management;Energy;Physics;Neutron,5,4,False
27686,Waste_management;Pollution;China;Korea;North_Korea;Pyongyang,Waste_management;Pollution;China;Korea;North_Korea;Pyongyang,6,6,True
27687,Waste_management;Water_purification;Drinking_water;Water;River,Waste_management;Water_purification;Drinking_water;Water;River,5,5,True
27688,Waste_management;Glass;Stained_glass,Waste_management;Glass;Stained_glass,3,3,True
27690,Watch;Television;Broadcasting,Watch;Television;Broadcasting,3,3,True
27691,Watch;Computer;Central_processing_unit;CPU_cache,Watch;Computer;Central_processing_unit;CPU_cache,4,4,True
27692,Watch;Clock;Electronics;Semiconductor;Silicon;Carbon,Watch;Metal;Carbon,6,3,False
27693,Watch;Clock;Latin;English_language;Language,Watch;Time;Measurement;Number;Mathematics;English_language;Language,5,7,False
27695,Watch;Time;Day;Earth;Season;Spring_%28season%29,Watch;Time;Day;Earth;Season;Spring_%28season%29,6,6,True
27698,Watchmen;Fiction;Literature;Graphic_novel;Comics;Animation;The_Lion_King;Lion;Animal;Plant;Fruit;Banana,Watchmen;Fiction;Culture;Agriculture;Fruit;Banana,12,6,False
27700,Watchmen;Fiction,Watchmen;Fiction,2,2,True
27702,Water;Germany;Nazism;Adolf_Hitler,Water;Drinking_water;World_Health_Organization;United_Nations;Germany;Nazism;Adolf_Hitler,4,7,False
27704,Water;Agriculture;Egg_%28food%29;Chicken,Water;Agriculture;Egg_%28food%29;Chicken,4,4,True
27705,Water;Argentina;Colombia,Water;Agriculture;South_America;Colombia,3,4,False
27706,Water;Earth,Water;Earth,2,2,True
27707,Water;Fire,Water;Fire,2,2,True
27709,Water;Agriculture;Horse,Water;Agriculture;Horse,3,3,True
27710,Water;Glacier;Ice_sheet;Glacier;LOOP_DETECTED,Water;Ice,5,2,False
27711,Water;Bacteria;Cell_%28biology%29;Life,Water;Life,4,2,False
27713,Water;Agriculture;Irrigation;Canal;Suez_Canal;Mediterranean_Sea;Africa;Culture;Multiculturalism,Water;Agriculture;Food;Culture;Multiculturalism,9,5,False
27714,Water;Drinking_water;Fresh_water;River;Amazon_River;Amazon_Basin;Brazil;Latin_America;Argentina;Chile;Argentina;LOOP_DETECTED,Water;Drinking_water;Fresh_water;River;Amazon_River;Amazon_Basin;Brazil;Latin_America;Mexico;Japan;Nintendo;Nintendo_Entertainment_System,12,12,False
27715,Water;Ancient_Greece;Ancient_Egypt;Egyptian_pyramids;Pyramid,Water;Ancient_Greece;Ancient_Egypt;Egypt;Egyptian_pyramids;Pyramid,5,6,False
27716,Water;River,Water;River,2,2,True
27717,Water;Agriculture;Fossil_fuel;Natural_gas;Petroleum;Oil_refinery;Industry;Mining;Coal;Carbon;Carbon_dioxide;Global_warming;Climate_change;Climate;Meteorology;Weather;Earth;Energy;Chemistry;Chemical_element;Periodic_table;Industry;LOOP_DETECTED,Water;Netherlands;Royal_Dutch_Shell,23,3,False
27719,Water;Ethanol;Yeast;Alcohol;Ethanol;LOOP_DETECTED,Water;Agriculture;Alcohol;Ethanol;Yeast;Wine,6,6,False
27721,Water_Buffalo;Cattle;Animal;Mammal;Chordate;Vertebrate;Fish;Fishing;England;BBC;EastEnders,Water_Buffalo;Asia;Drama;Television;BBC;EastEnders,11,6,False
27722,Water_Buffalo;Asia;Europe;Germany;German_language,Water_Buffalo;Cattle;Europe;Germany;German_language,5,5,False
27723,Water_Buffalo;Cattle;Culture;Folk_music;Music,Water_Buffalo;Mammal;Animal;Human;Music,5,5,False
27726,Water_Buffalo;China;Taiwan,Water_Buffalo;China;Taiwan,3,3,True
27727,Water_polo;Sport;United_Kingdom;Channel_Islands,Water_polo;Sport;United_Kingdom;Channel_Islands,4,4,True
27728,Water_polo;Football_%28soccer%29;England;Football;FIFA;United_Kingdom;Chelsea_F.C.,Water_polo;Football_%28soccer%29;England;Football;WRONG_ANSWER,7,5,False
27731,Water_polo;Sport;Olympic_Games;London;River_Thames,Water_polo;Sport;United_Kingdom;River_Thames,5,4,False
27732,Water_polo;Sport;Olympic_Games;Greece;Ancient_Greece;Alexander_the_Great;Italy;Renaissance;Italian_Renaissance;Renaissance;LOOP_DETECTED,Water_polo;Sport;United_Kingdom;Wales;Snowdonia,11,5,False
27733,Water_purification;Drinking_water;Mammal;Dolphin,Water_purification;Drinking_water;Mammal;Dolphin,4,4,True
27735,Water_purification;Drinking_water;Water;Germany;German_language,Water_purification;Drinking_water;Water;Germany;German_language,5,5,True
27737,Water_purification;Drinking_water;Water;Ancient_Greece;Olympic_Games,Water_purification;Drinking_water;Water;Ancient_Greece;Olympic_Games,5,5,True
27739,Water_resources;South_America;Chile,Water_resources;South_America;Chile,3,3,True
27742,Water_resources;India;Indian_independence_movement;Mahatma_Gandhi,Water_resources;India;Indian_independence_movement;Mahatma_Gandhi,4,4,True
27743,Water_resources;North_America;United_States,Water_resources;North_America;United_States,3,3,True
27745,Watercolor_painting;Painting;Art;Abstract_art;Cubism;Architecture;Aesthetics;Ancient_Greece;Alexander_the_Great;Ancient_Rome;1st_century_BC;Roman_Empire;Byzantine_Empire;Middle_Ages;Renaissance;16th_century;17th_century;18th_century;19th_century;20th_century;Cold_War;Soviet_Union;Arctic;Greenland,Watercolor_painting;Painting;Geography;Glaciology;Greenland,24,5,False
27746,Watercolor_painting;Painting;Aesthetics;Plato;Political_philosophy;Law,Watercolor_painting;Painting;Politics;Government;Law,6,5,False
27747,Watercolor_painting;Painting;Age_of_Enlightenment;Liberalism,Watercolor_painting;Painting;Age_of_Enlightenment;Liberalism,4,4,True
27748,Watercolor_painting;Painting;Abstract_art;Cubism;Sculpture;Auguste_Rodin;Michelangelo;Renaissance;Science;Atom;Neutron,Watercolor_painting;Painting;Art;Science;Atom;Neutron,11,6,False
27749,Watercolor_painting;Color;Light;Photon;Chemistry;Chemical_element;Periodic_table;Chemical_element;LOOP_DETECTED,Watercolor_painting;Pigment,9,2,False
27750,Watercolor_painting;Color;Rainbow;Cloud;Rain,Watercolor_painting;Color;Light;Rainbow;Cloud;Rain,5,6,False
27753,Watercolor_painting;Germany;Battle_of_Stalingrad;World_War_II,Watercolor_painting;Germany;World_War_II,4,3,False
27754,Watling_Street;Roman_road;Roman_Empire;Ancient_Rome;India;Indus_Valley_Civilization;Indus_River,Watling_Street;Roman_road;Roman_Empire;Alexander_the_Great;India;Indus_River,7,6,False
27756,Watling_Street;Roman_road;Roman_Empire;Ancient_Rome;Literature;Publishing,Watling_Street;Roman_road;Roman_Empire;Ancient_Rome;Literature;Publishing,6,6,True
27767,Wave;Speed_of_light;Special_relativity;Time,Wave;Speed_of_light;Special_relativity;Time,4,4,True
27774,Wayne_Rooney;England;British_Empire;Australia;WRONG_ANSWER,Wayne_Rooney;England;United_Kingdom;WRONG_ANSWER,5,4,False
27776,Wayne_Rooney;Arsenal_F.C.,Wayne_Rooney;Arsenal_F.C.,2,2,True
27777,Wayne_Rooney;United_Kingdom;Buckingham_Palace,Wayne_Rooney;United_Kingdom;Buckingham_Palace,3,3,True
27778,Wayne_Rooney;Manchester_United_F.C.;Football_%28soccer%29;FIFA;United_Kingdom;Michael_Faraday;Electricity;Electrical_resistance,Wayne_Rooney;England;Industrial_Revolution;Steam_engine;Thermodynamics;Energy;Electricity;Electrical_resistance,8,8,False
27779,Wayne_Rooney;Football_%28soccer%29;FIFA_World_Cup;Australia;Australian_Open;Grand_Slam_%28tennis%29,Wayne_Rooney;England;Tennis;Grand_Slam_%28tennis%29,6,4,False
27780,Wayne_Rooney;Football_%28soccer%29;FIFA;United_Nations;WRONG_ANSWER,Wayne_Rooney;Football_%28soccer%29;Football;FIFA;World_War_II;Europe;Asia;Computer;Internet,5,9,False
27781,Wayne_Rooney;Football_%28soccer%29;England;Architecture;Art;Painting,Wayne_Rooney;Football_%28soccer%29;Football;Middle_Ages;Art;Painting,6,6,False
27783,Wayne_Rooney;England;British_Empire;Industrial_Revolution;Steam_engine;James_Watt;Scotland;Edinburgh;Age_of_Enlightenment;Adam_Smith;David_Hume;Natural_selection;Evolution;Ice_age;Climate;Climate_change;Greenhouse_effect;Global_warming;Effects_of_global_warming;Antarctica;Antarctic_Treaty_System;Earth;Snowball_Earth,Wayne_Rooney;England;British_Empire;WRONG_ANSWER,23,4,False
27784,Wayne_Rooney;Florida;Gulf_of_Mexico;Atlantic_Ocean;United_States;Southern_United_States,Wayne_Rooney;Florida;United_States;Southern_United_States,6,4,False
27786,Wayne_Rooney;England;WRONG_ANSWER,Wayne_Rooney;England;Culture;WRONG_ANSWER,3,4,False
27787,Wayne_Rooney;England;British_Empire;Russia;Yuri_Gagarin,Wayne_Rooney;England;United_Kingdom;WRONG_ANSWER,5,4,False
27788,Weapon;Cold_War;NATO;Belgium;Antwerp,Weapon;Cold_War;Soviet_Union;Europe;Belgium;Antwerp,5,6,False
27791,Weapon;Cold_War;Soviet_Union;Russia;Moscow;Capital;Paris;Africa;Dakar,Weapon;Cold_War;Soviet_Union;France;Algeria;North_Africa;Morocco;Africa;Dakar,9,9,False
27792,Weapon;Computer;Electrical_engineering;Electronics,Weapon;Computer;Electronics,4,3,False
27793,Weapon;Renaissance;Art;WRONG_ANSWER,Weapon;Ancient_Rome;Art;WRONG_ANSWER,4,4,False
27794,Weapon;Energy;Quantum_mechanics;Hawking_radiation,Weapon;Energy;Physics;Black_hole;Hawking_radiation,4,5,False
27795,Weapon;Ship;Sea;Irish_Sea,Weapon;Ship;Sea;Irish_Sea,4,4,True
27796,Weapon;Cold_War;Nuclear_weapon;History_of_nuclear_weapons;Physics;Quantum_mechanics;Atom;Chemical_element;Chemistry;Periodic_table;Biology;Evolution;DNA;Genetics;Charles_Darwin;Anthropology;Civilization;Agriculture;Fertile_Crescent;Ancient_Egypt;Literature;Novel,Weapon;Cold_War;Soviet_Union;Culture;Literature;Novel,22,6,False
27799,Weasel;Animal;Human;Politics;Communism;Soviet_Union;Nazi_Germany;Adolf_Hitler,Weasel;Animal;Human;Politics;Communism;Soviet_Union;Nazi_Germany;Adolf_Hitler,8,8,True
27801,Weasel;Mammal;Animal;Chordate;Vertebrate;Fish;Organism;Eukaryote;Cell_%28biology%29;Mitochondrion;Adenosine_triphosphate;Energy;Chemistry;Chemical_element;Periodic_table;Barium,Weasel;Mammal;Animal;Organism;Biology;WRONG_ANSWER,16,6,False
27803,Weasel;Animal;Chordate;Vertebrate;Mammal;Human;Philosophy;Political_philosophy;Age_of_Enlightenment;Edmund_Burke,Weasel;Animal;Human;Philosophy;Political_philosophy;Age_of_Enlightenment;Edmund_Burke,10,7,False
27805,Weasel;Mammal;Animal;Chordate;Vertebrate;Eye;Pupil,Weasel;Mammal;Animal;Chordate;Vertebrate;Eye;Pupil,7,7,True
27806,Weasel;Animal;Mammal;Chordate;Vertebrate;Fish;Dolphin;Bottlenose_Dolphin;United_States;Apollo_11;Moon_landing;Apollo_8;Saturn_V;Space_Shuttle_program,Weasel;Animal;Organism;Human;Space_exploration;Space_Shuttle_program,14,6,False
27807,Weather;Climate;Meteorology;20th_century;Nazism;Adolf_Hitler,Weather;Climate;History;Human;Politics;Communism;Soviet_Union;Nazi_Germany;Adolf_Hitler,6,9,False
27808,Weather;Meteorology;Electricity;Benjamin_Franklin;Lightning_rod,Weather;Meteorology;Electricity;Benjamin_Franklin;Lightning_rod,5,5,True
27809,Weather;Climate;Meteorology;Hydrology;Water_resources;Fresh_water;River;Missouri_River,Weather;Climate;History;Anthropology;North_America;United_States;Mississippi_River;Missouri_River,8,8,False
27813,Weather;Climate;History;Humanities;United_States;American_Revolutionary_War;United_States_Declaration_of_Independence,Weather;Climate;History;Humanities;United_States;United_States_Declaration_of_Independence,7,6,False
27814,Weather;Climate;Meteorology;Earth;Europe;United_Kingdom;Wales,Weather;Climate;History;Anthropology;United_Kingdom;Wales,7,6,False
27815,Weather_forecasting;Meteorology;Aristotle;Ancient_Greece;Roman_Empire;Ancient_Rome;1st_century_BC;1st_century,Weather_forecasting;Meteorology;Aristotle;Ancient_Greece;Roman_Empire;Ancient_Rome;1st_century_BC;WRONG_ANSWER,8,8,False
